scores,labels,files
-0.9175614,0.0,LA_T_5777819
-0.82463354,0.0,LA_T_5785306
-0.77201617,0.0,LA_T_5954195
-0.90499157,0.0,LA_T_6058143
-0.86628914,0.0,LA_T_6074694
-0.872385,0.0,LA_T_6105178
-0.89124215,0.0,LA_T_6200206
-0.92555016,0.0,LA_T_6214695
-0.8689791,0.0,LA_T_6324553
-0.9165308,0.0,LA_T_6335714
-0.87187064,0.0,LA_T_6370865
-0.9150213,0.0,LA_T_6405980
-0.8890213,0.0,LA_T_6426017
-0.90718853,0.0,LA_T_6492747
-0.9024689,0.0,LA_T_6618587
-0.9032291,0.0,LA_T_6630946
-0.85378766,0.0,LA_T_6721654
-0.88697314,0.0,LA_T_6736628
-0.8959399,0.0,LA_T_6768659
-0.8636273,0.0,LA_T_6960204
-0.9322436,0.0,LA_T_7122854
-0.79273784,0.0,LA_T_7123800
-0.86927515,0.0,LA_T_7248140
-0.89100844,0.0,LA_T_7288400
-0.84738207,0.0,LA_T_7397041
-0.8672112,0.0,LA_T_7677120
-0.9052953,0.0,LA_T_7737943
-0.890934,0.0,LA_T_7744923
-0.87184036,0.0,LA_T_8115679
-0.8196635,0.0,LA_T_8145267
-0.8576178,0.0,LA_T_8324598
-0.8672296,0.0,LA_T_8449978
-0.90178263,0.0,LA_T_8458654
-0.7973716,0.0,LA_T_8507928
-0.7857895,0.0,LA_T_8638376
-0.8899032,0.0,LA_T_8682959
-0.89376426,0.0,LA_T_9107429
-0.87594044,0.0,LA_T_9152126
-0.70885515,0.0,LA_T_9188299
-0.9050402,0.0,LA_T_9258514
-0.8609369,0.0,LA_T_9341221
-0.877169,0.0,LA_T_9431341
-0.90024006,0.0,LA_T_9437384
-0.8633119,0.0,LA_T_9456128
-0.86943734,0.0,LA_T_9488159
-0.89757216,0.0,LA_T_9515789
-0.9125191,0.0,LA_T_9526930
-0.9075091,0.0,LA_T_9534983
-0.7820871,0.0,LA_T_9543922
-0.838071,0.0,LA_T_9596913
-0.8930074,0.0,LA_T_9669914
-0.92399186,0.0,LA_T_9701712
-0.9025201,0.0,LA_T_9789409
-0.90752935,0.0,LA_T_9803720
-0.89330006,0.0,LA_T_9874922
-0.87362754,0.0,LA_T_9897034
-0.92908895,0.0,LA_T_9905136
-0.8385333,0.0,LA_T_9907603
-0.91265357,0.0,LA_T_9926593
-0.9055321,0.0,LA_T_1078395
-0.90238,0.0,LA_T_1257508
-0.8910619,0.0,LA_T_1290428
-0.8828407,0.0,LA_T_1373249
-0.9123257,0.0,LA_T_1411980
-0.86582637,0.0,LA_T_1455233
-0.85872257,0.0,LA_T_1470659
-0.888371,0.0,LA_T_1511191
-0.89685607,0.0,LA_T_1618831
-0.8840752,0.0,LA_T_1625761
-0.9161531,0.0,LA_T_1651877
-0.9033125,0.0,LA_T_1702062
-0.9003941,0.0,LA_T_1735385
-0.90471697,0.0,LA_T_1795259
-0.9076376,0.0,LA_T_1820456
-0.9207175,0.0,LA_T_1909202
-0.8700433,0.0,LA_T_2091969
-0.9068064,0.0,LA_T_2335057
-0.8893407,0.0,LA_T_2386039
-0.8916801,0.0,LA_T_2407353
-0.8923984,0.0,LA_T_2486958
-0.9099144,0.0,LA_T_2610237
-0.8925329,0.0,LA_T_2698001
-0.89926255,0.0,LA_T_2737588
-0.89758635,0.0,LA_T_2777160
-0.89711046,0.0,LA_T_2801441
-0.8935225,0.0,LA_T_2835258
-0.82614195,0.0,LA_T_2848593
-0.82676935,0.0,LA_T_2869730
-0.8946246,0.0,LA_T_2992916
-0.8745169,0.0,LA_T_3108269
-0.8504667,0.0,LA_T_3121388
-0.8819796,0.0,LA_T_3127213
-0.9123484,0.0,LA_T_3315434
-0.886348,0.0,LA_T_3317496
-0.90519726,0.0,LA_T_3387982
-0.86584544,0.0,LA_T_3465801
-0.89722216,0.0,LA_T_3505297
-0.90564036,0.0,LA_T_3518487
-0.89217925,0.0,LA_T_3555171
-0.88775164,0.0,LA_T_3595333
-0.85760653,0.0,LA_T_3626619
-0.8990272,0.0,LA_T_3725354
-0.89059323,0.0,LA_T_3772667
-0.8897865,0.0,LA_T_3840528
-0.88945496,0.0,LA_T_3877261
-0.89051944,0.0,LA_T_4077869
-0.8873167,0.0,LA_T_4104820
-0.907282,0.0,LA_T_4105004
-0.86650443,0.0,LA_T_4111857
-0.90413535,0.0,LA_T_4140258
-0.90035,0.0,LA_T_4176612
-0.8565577,0.0,LA_T_4356490
-0.8979459,0.0,LA_T_4369654
-0.9057354,0.0,LA_T_4397800
-0.89941406,0.0,LA_T_4584120
-0.90589297,0.0,LA_T_4904277
-0.90731716,0.0,LA_T_5052270
-0.88978475,0.0,LA_T_5058278
-0.89242506,0.0,LA_T_5064135
-0.85418266,0.0,LA_T_5079307
-0.891134,0.0,LA_T_5100132
-0.89247906,0.0,LA_T_5134869
-0.89016736,0.0,LA_T_5180830
-0.8940554,0.0,LA_T_5223695
-0.9083358,0.0,LA_T_5250310
-0.8962978,0.0,LA_T_5264471
-0.91014135,0.0,LA_T_5266787
-0.8603544,0.0,LA_T_5359998
-0.9233227,0.0,LA_T_5399126
-0.9109093,0.0,LA_T_5404480
-0.91954875,0.0,LA_T_5774498
-0.89853346,0.0,LA_T_5866595
-0.8665551,0.0,LA_T_5891775
-0.9138832,0.0,LA_T_5913109
-0.887085,0.0,LA_T_5994708
-0.90337986,0.0,LA_T_6078217
-0.9329468,0.0,LA_T_6093418
-0.92861927,0.0,LA_T_6306026
-0.9036117,0.0,LA_T_6328130
-0.8894358,0.0,LA_T_6356279
-0.91817045,0.0,LA_T_6462285
-0.89962506,0.0,LA_T_6474082
-0.89309245,0.0,LA_T_6631167
-0.9116527,0.0,LA_T_6856715
-0.91474414,0.0,LA_T_6957393
-0.90896904,0.0,LA_T_7015765
-0.9154477,0.0,LA_T_7020265
-0.8729593,0.0,LA_T_7039518
-0.88802755,0.0,LA_T_7090581
-0.89414024,0.0,LA_T_7102200
-0.91647434,0.0,LA_T_7201521
-0.897562,0.0,LA_T_7316655
-0.91191995,0.0,LA_T_7402461
-0.891267,0.0,LA_T_7450091
-0.8852925,0.0,LA_T_7483904
-0.8971863,0.0,LA_T_7589094
-0.88745314,0.0,LA_T_7797285
-0.9055992,0.0,LA_T_7856471
-0.9062953,0.0,LA_T_7905464
-0.90179235,0.0,LA_T_7913619
-0.8987911,0.0,LA_T_7939465
-0.90481925,0.0,LA_T_7948400
-0.8915492,0.0,LA_T_8035781
-0.87087464,0.0,LA_T_8086364
-0.9208249,0.0,LA_T_8227234
-0.88857865,0.0,LA_T_8363647
-0.9352304,0.0,LA_T_8421122
-0.91266096,0.0,LA_T_8541274
-0.8780067,0.0,LA_T_8647496
-0.91459364,0.0,LA_T_8651042
-0.9070761,0.0,LA_T_8665473
-0.8931768,0.0,LA_T_8683526
-0.89545155,0.0,LA_T_8721428
-0.8827226,0.0,LA_T_8739453
-0.89467776,0.0,LA_T_8853276
-0.89253736,0.0,LA_T_8857843
-0.8885281,0.0,LA_T_8936519
-0.8889088,0.0,LA_T_8988036
-0.9039968,0.0,LA_T_9102017
-0.9175215,0.0,LA_T_9120168
-0.8894433,0.0,LA_T_9242200
-0.89733714,0.0,LA_T_9296432
-0.90427846,0.0,LA_T_9392152
-0.8959347,0.0,LA_T_9478659
-0.86237454,0.0,LA_T_9628936
-0.910702,0.0,LA_T_9884044
-0.898883,0.0,LA_T_1151332
-0.90912455,0.0,LA_T_1213624
-0.9084079,0.0,LA_T_1397401
-0.8849345,0.0,LA_T_1441999
-0.86818653,0.0,LA_T_1450124
-0.8289015,0.0,LA_T_1459702
-0.9438435,0.0,LA_T_1590800
-0.8465645,0.0,LA_T_1670486
-0.8516796,0.0,LA_T_1888223
-0.9041331,0.0,LA_T_2070410
-0.91543484,0.0,LA_T_2085766
-0.86080337,0.0,LA_T_2189044
-0.9421693,0.0,LA_T_2256140
-0.884943,0.0,LA_T_2305882
-0.8897104,0.0,LA_T_2500033
-0.8889614,0.0,LA_T_2634789
-0.9092299,0.0,LA_T_2774875
-0.91772807,0.0,LA_T_2802034
-0.88863045,0.0,LA_T_2866777
-0.90888464,0.0,LA_T_2875055
-0.8932929,0.0,LA_T_2888246
-0.92925835,0.0,LA_T_2890940
-0.9052533,0.0,LA_T_2945445
-0.84105873,0.0,LA_T_3163159
-0.90957797,0.0,LA_T_3331468
-0.90890104,0.0,LA_T_3342439
-0.8956498,0.0,LA_T_3477694
-0.90803397,0.0,LA_T_3508642
-0.90501595,0.0,LA_T_3570279
-0.9167973,0.0,LA_T_3588899
-0.88088554,0.0,LA_T_3971937
-0.90098953,0.0,LA_T_4096254
-0.84290916,0.0,LA_T_4170168
-0.88827705,0.0,LA_T_4222512
-0.9071904,0.0,LA_T_4292472
-0.8943018,0.0,LA_T_4400269
-0.8914341,0.0,LA_T_4451472
-0.8910463,0.0,LA_T_4513430
-0.86185,0.0,LA_T_4657133
-0.86472213,0.0,LA_T_4684802
-0.8866595,0.0,LA_T_4901591
-0.88288385,0.0,LA_T_4956729
-0.9221983,0.0,LA_T_5123366
-0.9096205,0.0,LA_T_5159753
-0.90240496,0.0,LA_T_5192765
-0.905153,0.0,LA_T_5570263
-0.87983966,0.0,LA_T_5592527
-0.9028648,0.0,LA_T_5638559
-0.9345677,0.0,LA_T_5639776
-0.8282016,0.0,LA_T_5777134
-0.8513515,0.0,LA_T_5801784
-0.941254,0.0,LA_T_5867902
-0.9010811,0.0,LA_T_5953323
-0.86497164,0.0,LA_T_6007335
-0.90897334,0.0,LA_T_6029472
-0.9020519,0.0,LA_T_6049368
-0.9146228,0.0,LA_T_6117487
-0.90893996,0.0,LA_T_6227496
-0.89254487,0.0,LA_T_6322780
-0.897254,0.0,LA_T_6370833
-0.9134071,0.0,LA_T_6423802
-0.89248955,0.0,LA_T_6426400
-0.8911746,0.0,LA_T_6458679
-0.8961257,0.0,LA_T_6541095
-0.8595711,0.0,LA_T_6650735
-0.8513113,0.0,LA_T_6669635
-0.9093332,0.0,LA_T_6676313
-0.8184736,0.0,LA_T_6769763
-0.9028259,0.0,LA_T_6774634
-0.8947499,0.0,LA_T_6808825
-0.87879467,0.0,LA_T_7075102
-0.8300637,0.0,LA_T_7145903
-0.90867245,0.0,LA_T_7163377
-0.8320559,0.0,LA_T_7183032
-0.9124304,0.0,LA_T_7213473
-0.8053895,0.0,LA_T_7292672
-0.90721273,0.0,LA_T_7300523
-0.90787303,0.0,LA_T_7337587
-0.9306029,0.0,LA_T_7351960
-0.8865036,0.0,LA_T_7363698
-0.8791344,0.0,LA_T_7388260
-0.8850182,0.0,LA_T_7419838
-0.89003694,0.0,LA_T_7648440
-0.8989094,0.0,LA_T_7697827
-0.88874483,0.0,LA_T_7776350
-0.8784932,0.0,LA_T_7848595
-0.88480353,0.0,LA_T_7944618
-0.8629697,0.0,LA_T_7967427
-0.9170388,0.0,LA_T_7972168
-0.93185645,0.0,LA_T_8025784
-0.89048815,0.0,LA_T_8124095
-0.92194045,0.0,LA_T_8140876
-0.8791483,0.0,LA_T_8162147
-0.8708681,0.0,LA_T_8173514
-0.9231731,0.0,LA_T_8180259
-0.86821806,0.0,LA_T_8200308
-0.8769346,0.0,LA_T_8257553
-0.90874773,0.0,LA_T_8326490
-0.89610827,0.0,LA_T_8339895
-0.9108834,0.0,LA_T_8344139
-0.8687187,0.0,LA_T_8388870
-0.8596557,0.0,LA_T_8438885
-0.8962795,0.0,LA_T_8464594
-0.90470105,0.0,LA_T_8511040
-0.84452224,0.0,LA_T_8543938
-0.9089041,0.0,LA_T_8615006
-0.9230689,0.0,LA_T_8845558
-0.88426363,0.0,LA_T_8852458
-0.8862275,0.0,LA_T_8880498
-0.88942295,0.0,LA_T_8893973
-0.9356452,0.0,LA_T_8985520
-0.857792,0.0,LA_T_9017338
-0.8557,0.0,LA_T_9074196
-0.92693174,0.0,LA_T_9213454
-0.9485888,0.0,LA_T_9358107
-0.92751276,0.0,LA_T_9396899
-0.9003844,0.0,LA_T_9411327
-0.9167799,0.0,LA_T_9504498
-0.90463185,0.0,LA_T_9631300
-0.8961536,0.0,LA_T_9650425
-0.9120767,0.0,LA_T_9741234
-0.88229966,0.0,LA_T_9746491
-0.8868239,0.0,LA_T_9763074
-0.9184647,0.0,LA_T_9838989
-0.91303194,0.0,LA_T_9844620
-0.8944722,0.0,LA_T_9896606
-0.87420917,0.0,LA_T_9912890
-0.91035795,0.0,LA_T_1011221
-0.9063082,0.0,LA_T_1158098
-0.885576,0.0,LA_T_1483721
-0.89632046,0.0,LA_T_1590181
-0.89254373,0.0,LA_T_1622807
-0.8923738,0.0,LA_T_1831818
-0.89454883,0.0,LA_T_1878391
-0.8933434,0.0,LA_T_1895676
-0.9109235,0.0,LA_T_1948575
-0.8682483,0.0,LA_T_1963829
-0.91082406,0.0,LA_T_1970201
-0.9037572,0.0,LA_T_2109303
-0.9090942,0.0,LA_T_2280500
-0.9102677,0.0,LA_T_2450169
-0.88163054,0.0,LA_T_2454697
-0.90954316,0.0,LA_T_2474244
-0.9087614,0.0,LA_T_2547007
-0.8875753,0.0,LA_T_2579152
-0.89381474,0.0,LA_T_2822179
-0.90268534,0.0,LA_T_2852133
-0.9026437,0.0,LA_T_3041149
-0.8929865,0.0,LA_T_3041626
-0.8900715,0.0,LA_T_3058432
-0.84352815,0.0,LA_T_3154528
-0.9108944,0.0,LA_T_3204710
-0.8833703,0.0,LA_T_3325414
-0.8822827,0.0,LA_T_3354987
-0.8799725,0.0,LA_T_3397728
-0.8449857,0.0,LA_T_3426509
-0.9021237,0.0,LA_T_3452222
-0.90827286,0.0,LA_T_3624315
-0.9093541,0.0,LA_T_3641295
-0.911867,0.0,LA_T_3643851
-0.8582876,0.0,LA_T_3679258
-0.8925853,0.0,LA_T_3725307
-0.9123188,0.0,LA_T_3956959
-0.8507458,0.0,LA_T_3968554
-0.9050106,0.0,LA_T_4072277
-0.8876121,0.0,LA_T_4075500
-0.90930825,0.0,LA_T_4124955
-0.90227985,0.0,LA_T_4337007
-0.92824745,0.0,LA_T_4345283
-0.90141165,0.0,LA_T_4350897
-0.8326311,0.0,LA_T_4366892
-0.90842927,0.0,LA_T_4460814
-0.8939556,0.0,LA_T_4494495
-0.901199,0.0,LA_T_4565832
-0.8931916,0.0,LA_T_4575102
-0.89237726,0.0,LA_T_4606578
-0.87800825,0.0,LA_T_4679163
-0.9057597,0.0,LA_T_4778437
-0.91173726,0.0,LA_T_4801937
-0.89902484,0.0,LA_T_4807785
-0.8695115,0.0,LA_T_4825064
-0.90385735,0.0,LA_T_4829102
-0.8952251,0.0,LA_T_4848180
-0.9053446,0.0,LA_T_4853464
-0.9058594,0.0,LA_T_5051764
-0.91230285,0.0,LA_T_5140325
-0.92035604,0.0,LA_T_5179598
-0.9074165,0.0,LA_T_5214235
-0.89502954,0.0,LA_T_5235221
-0.91633546,0.0,LA_T_5387155
-0.8451432,0.0,LA_T_5525305
-0.8566296,0.0,LA_T_5535201
-0.92144245,0.0,LA_T_5633732
-0.9081443,0.0,LA_T_5637214
-0.9058328,0.0,LA_T_5751244
-0.8627528,0.0,LA_T_5795459
-0.8595991,0.0,LA_T_5796504
-0.9027047,0.0,LA_T_5824253
-0.8960942,0.0,LA_T_5855384
-0.89872086,0.0,LA_T_6106283
-0.89623845,0.0,LA_T_6139557
-0.9033809,0.0,LA_T_6237013
-0.9039118,0.0,LA_T_6524013
-0.8783972,0.0,LA_T_6602884
-0.90819955,0.0,LA_T_6698424
-0.91725695,0.0,LA_T_6710807
-0.9109002,0.0,LA_T_6812855
-0.912127,0.0,LA_T_6978009
-0.9109334,0.0,LA_T_6982603
-0.8918663,0.0,LA_T_7051313
-0.910184,0.0,LA_T_7086580
-0.8956723,0.0,LA_T_7165182
-0.9161502,0.0,LA_T_7226623
-0.8786174,0.0,LA_T_7231745
-0.8573328,0.0,LA_T_7317221
-0.89720786,0.0,LA_T_7359075
-0.8978206,0.0,LA_T_7445288
-0.90029716,0.0,LA_T_7533042
-0.8913838,0.0,LA_T_7583143
-0.89279443,0.0,LA_T_7690633
-0.89401853,0.0,LA_T_7717952
-0.84170127,0.0,LA_T_7746928
-0.8909,0.0,LA_T_7778575
-0.90042245,0.0,LA_T_7786868
-0.8903607,0.0,LA_T_7839314
-0.85069275,0.0,LA_T_7878810
-0.90487087,0.0,LA_T_7962007
-0.9089125,0.0,LA_T_8007489
-0.89013565,0.0,LA_T_8052308
-0.8809261,0.0,LA_T_8057044
-0.89289933,0.0,LA_T_8105555
-0.876979,0.0,LA_T_8164024
-0.87464577,0.0,LA_T_8185303
-0.8890674,0.0,LA_T_8196808
-0.91671824,0.0,LA_T_8290600
-0.8984206,0.0,LA_T_8342717
-0.8920895,0.0,LA_T_8405652
-0.85848624,0.0,LA_T_8571358
-0.8680543,0.0,LA_T_8589988
-0.89309907,0.0,LA_T_8780063
-0.8897315,0.0,LA_T_8781605
-0.91188586,0.0,LA_T_8807017
-0.8936239,0.0,LA_T_8812445
-0.8796251,0.0,LA_T_8919107
-0.89906275,0.0,LA_T_8983353
-0.89141476,0.0,LA_T_9002298
-0.86257917,0.0,LA_T_9265598
-0.8981692,0.0,LA_T_9529079
-0.8930191,0.0,LA_T_9529868
-0.86932015,0.0,LA_T_9593260
-0.8300047,0.0,LA_T_9603308
-0.8801379,0.0,LA_T_9749112
-0.8893224,0.0,LA_T_9784585
-0.8443781,0.0,LA_T_9881753
-0.9070699,0.0,LA_T_1023546
-0.89530903,0.0,LA_T_1034923
-0.9101729,0.0,LA_T_1114980
-0.918936,0.0,LA_T_1209325
-0.89738166,0.0,LA_T_1302087
-0.8994354,0.0,LA_T_1338417
-0.9102737,0.0,LA_T_1385311
-0.9040965,0.0,LA_T_1495245
-0.89668953,0.0,LA_T_1563365
-0.9184913,0.0,LA_T_1581753
-0.9084342,0.0,LA_T_1646363
-0.8997513,0.0,LA_T_1691318
-0.9039074,0.0,LA_T_1698724
-0.9237983,0.0,LA_T_1717556
-0.8721576,0.0,LA_T_1922746
-0.9152875,0.0,LA_T_2167549
-0.90739185,0.0,LA_T_2361518
-0.9061434,0.0,LA_T_2366817
-0.89369905,0.0,LA_T_2435826
-0.8918096,0.0,LA_T_2441274
-0.907861,0.0,LA_T_2653144
-0.88985074,0.0,LA_T_2801814
-0.9051765,0.0,LA_T_2829414
-0.9033167,0.0,LA_T_3064822
-0.9053307,0.0,LA_T_3127267
-0.9059671,0.0,LA_T_3167085
-0.90968174,0.0,LA_T_3197627
-0.9257767,0.0,LA_T_3222760
-0.9060391,0.0,LA_T_3224558
-0.8660023,0.0,LA_T_3228713
-0.8309643,0.0,LA_T_3365001
-0.9039394,0.0,LA_T_3416785
-0.9125327,0.0,LA_T_3446393
-0.9157858,0.0,LA_T_3525725
-0.8988482,0.0,LA_T_3607190
-0.9102376,0.0,LA_T_3686008
-0.9112308,0.0,LA_T_3831604
-0.928076,0.0,LA_T_3891170
-0.933133,0.0,LA_T_3963452
-0.89358914,0.0,LA_T_3978678
-0.8914348,0.0,LA_T_4043474
-0.8842509,0.0,LA_T_4100536
-0.9082541,0.0,LA_T_4123333
-0.9120652,0.0,LA_T_4257400
-0.894477,0.0,LA_T_4406929
-0.9018415,0.0,LA_T_4485359
-0.90099335,0.0,LA_T_4578519
-0.92235196,0.0,LA_T_4615562
-0.8933507,0.0,LA_T_4682842
-0.90233433,0.0,LA_T_4711197
-0.9038485,0.0,LA_T_4839122
-0.8693931,0.0,LA_T_4925419
-0.88019156,0.0,LA_T_4926626
-0.9163369,0.0,LA_T_5024980
-0.9044926,0.0,LA_T_5127288
-0.8921422,0.0,LA_T_5127485
-0.8989314,0.0,LA_T_5239258
-0.9154042,0.0,LA_T_5304944
-0.92212427,0.0,LA_T_5576506
-0.90224856,0.0,LA_T_5616380
-0.91916,0.0,LA_T_5806387
-0.8874894,0.0,LA_T_5837486
-0.9258144,0.0,LA_T_5891808
-0.90475404,0.0,LA_T_5968030
-0.9038813,0.0,LA_T_5991300
-0.9140033,0.0,LA_T_6100680
-0.92447233,0.0,LA_T_6164845
-0.89832073,0.0,LA_T_6221058
-0.89427304,0.0,LA_T_6268937
-0.8390629,0.0,LA_T_6290647
-0.9243295,0.0,LA_T_6350377
-0.8234273,0.0,LA_T_6407273
-0.92791855,0.0,LA_T_6416841
-0.90626085,0.0,LA_T_6499936
-0.8877466,0.0,LA_T_6591503
-0.91032696,0.0,LA_T_6638771
-0.9010583,0.0,LA_T_6654102
-0.93465585,0.0,LA_T_6789290
-0.8917223,0.0,LA_T_6858608
-0.9092221,0.0,LA_T_6859654
-0.9093479,0.0,LA_T_6902662
-0.8956679,0.0,LA_T_6954528
-0.89408773,0.0,LA_T_6994918
-0.9204257,0.0,LA_T_7006038
-0.90063095,0.0,LA_T_7024695
-0.9156475,0.0,LA_T_7144134
-0.9059521,0.0,LA_T_7153704
-0.9148755,0.0,LA_T_7374710
-0.9039875,0.0,LA_T_7477418
-0.8964618,0.0,LA_T_7478780
-0.91161275,0.0,LA_T_7549713
-0.89480245,0.0,LA_T_7566003
-0.9032535,0.0,LA_T_7607573
-0.89122325,0.0,LA_T_7645518
-0.9042469,0.0,LA_T_7674329
-0.9030206,0.0,LA_T_7826829
-0.9090592,0.0,LA_T_7843393
-0.90446734,0.0,LA_T_7965624
-0.9098025,0.0,LA_T_7990660
-0.88656557,0.0,LA_T_8042177
-0.907348,0.0,LA_T_8096613
-0.8995728,0.0,LA_T_8178089
-0.9023361,0.0,LA_T_8209686
-0.8929628,0.0,LA_T_8371319
-0.9206471,0.0,LA_T_8415843
-0.905262,0.0,LA_T_8459920
-0.8975539,0.0,LA_T_8593946
-0.9175743,0.0,LA_T_8665775
-0.8981792,0.0,LA_T_8690927
-0.90955937,0.0,LA_T_8763090
-0.8894542,0.0,LA_T_8814910
-0.9013332,0.0,LA_T_8819900
-0.8957806,0.0,LA_T_8853344
-0.90914947,0.0,LA_T_8974364
-0.9093721,0.0,LA_T_9010570
-0.8957561,0.0,LA_T_9022965
-0.9246627,0.0,LA_T_9032022
-0.86047447,0.0,LA_T_9043274
-0.90232813,0.0,LA_T_9190599
-0.9234674,0.0,LA_T_9192060
-0.92957836,0.0,LA_T_9444221
-0.8841286,0.0,LA_T_9480695
-0.9199827,0.0,LA_T_9539101
-0.9020672,0.0,LA_T_9644311
-0.92457426,0.0,LA_T_9713701
-0.9203249,0.0,LA_T_9944200
-0.8839817,0.0,LA_T_9976341
-0.90673804,0.0,LA_T_1013597
-0.9003622,0.0,LA_T_1186717
-0.8931395,0.0,LA_T_1302542
-0.8815659,0.0,LA_T_1477639
-0.9049039,0.0,LA_T_1495856
-0.8887871,0.0,LA_T_1501005
-0.88049525,0.0,LA_T_1536675
-0.89795184,0.0,LA_T_1569381
-0.89082915,0.0,LA_T_1611587
-0.90186083,0.0,LA_T_1639691
-0.9009006,0.0,LA_T_1731260
-0.893655,0.0,LA_T_1836557
-0.8990134,0.0,LA_T_1861398
-0.8863288,0.0,LA_T_1979527
-0.8799968,0.0,LA_T_2026553
-0.9034665,0.0,LA_T_2084171
-0.8867532,0.0,LA_T_2109491
-0.89848053,0.0,LA_T_2113561
-0.8851558,0.0,LA_T_2139401
-0.9000573,0.0,LA_T_2267510
-0.8984966,0.0,LA_T_2498754
-0.87804604,0.0,LA_T_2547751
-0.88154316,0.0,LA_T_2572311
-0.884797,0.0,LA_T_2815613
-0.8869582,0.0,LA_T_2959505
-0.87708414,0.0,LA_T_2996311
-0.85814977,0.0,LA_T_3050170
-0.89564335,0.0,LA_T_3100997
-0.89190483,0.0,LA_T_3123920
-0.88883483,0.0,LA_T_3228820
-0.8920426,0.0,LA_T_3264459
-0.8908086,0.0,LA_T_3264613
-0.89254224,0.0,LA_T_3388956
-0.8953054,0.0,LA_T_3419879
-0.8991867,0.0,LA_T_3643681
-0.87676203,0.0,LA_T_3744808
-0.8947822,0.0,LA_T_3784759
-0.8628606,0.0,LA_T_4113721
-0.88048625,0.0,LA_T_4160149
-0.8872021,0.0,LA_T_4204424
-0.8908274,0.0,LA_T_4293504
-0.90023303,0.0,LA_T_4298489
-0.89521074,0.0,LA_T_4334140
-0.87854123,0.0,LA_T_4350005
-0.8878838,0.0,LA_T_4350540
-0.88216686,0.0,LA_T_4365113
-0.90283483,0.0,LA_T_4456925
-0.8931011,0.0,LA_T_4546797
-0.90010154,0.0,LA_T_4565780
-0.8855467,0.0,LA_T_4566714
-0.8928577,0.0,LA_T_4614402
-0.9024171,0.0,LA_T_4651598
-0.88696086,0.0,LA_T_4664739
-0.8436974,0.0,LA_T_4666356
-0.8940492,0.0,LA_T_4740742
-0.86909425,0.0,LA_T_4877664
-0.88179576,0.0,LA_T_4966921
-0.88937545,0.0,LA_T_4968559
-0.87955785,0.0,LA_T_5132134
-0.8828781,0.0,LA_T_5170336
-0.8902462,0.0,LA_T_5187822
-0.89833456,0.0,LA_T_5278239
-0.90195525,0.0,LA_T_5362691
-0.8830473,0.0,LA_T_5462809
-0.898366,0.0,LA_T_5520907
-0.88348556,0.0,LA_T_5544402
